Date,Time,Female,Block,Treatment,Donor,Feed,Laid,Count,Dead,Day
6/14/2017,9:20 AM,1,1,16,1,0,0,,0,0
6/15/2017,10:15 AM,1,1,16,1,1,0,,0,1
6/16/2017,10:15 AM,1,1,16,1,0,0,,0,2
6/17/2017,9:15 AM,1,1,16,1,0,0,,0,3
6/18/2017,9:15 AM,1,1,16,1,0,0,,0,4
6/19/2017,10:00 AM,1,1,16,1,0,0,,0,5
6/20/2017,9:15 AM,1,1,16,1,0,0,,0,6
6/21/2017,10:05 AM,1,1,16,1,0,0,,0,7
6/22/2017,10:20 AM,1,1,16,1,0,0,,0,8
6/23/2017,10:15 AM,1,1,16,1,1,0,,0,9
6/24/2017,10:50 AM,1,1,16,1,0,0,,0,10
6/25/2017,8:10 AM,1,1,16,1,0,0,,0,11
6/26/2017,9:30 AM,1,1,16,1,0,0,,0,12
6/27/2017,9:50 AM,1,1,16,1,0,0,,0,13
6/28/2017,10:10 AM,1,1,16,1,0,0,,0,14
6/29/2017,10:15 AM,1,1,16,1,1,0,,0,15
6/30/2017,10:30 AM,1,1,16,1,1,0,,0,16
7/1/2017,10:20 AM,1,1,16,2,0,0,,0,17
7/2/2017,7:25 AM,1,1,16,2,0,0,,0,18
7/3/2017,9:25 AM,1,1,16,2,0,0,,0,19
7/4/2017,9:45 AM,1,1,16,2,0,0,,0,20
7/5/2017,10:00 AM,1,1,16,2,0,0,,0,21
7/6/2017,8:45 AM,1,1,16,2,1,1,121,0,22
7/7/2017,9:35 AM,1,1,16,2,0,0,,0,23
7/8/2017,8:00 AM,1,1,16,2,0,0,,0,24
7/9/2017,9:50 AM,1,1,16,2,0,0,,0,25
7/10/2017,8:50 AM,1,1,16,2,0,0,,0,26
7/11/2017,9:50 AM,1,1,16,2,,0,,1,27
6/14/2017,9:20 AM,2,1,16,1,1,0,,0,0
6/15/2017,10:15 AM,2,1,16,1,0,0,,0,1
6/16/2017,10:15 AM,2,1,16,1,1,0,,0,2
6/17/2017,9:15 AM,2,1,16,1,0,0,,0,3
6/18/2017,8:15 AM,2,1,16,1,0,0,,0,4
6/19/2017,10:20 AM,2,1,16,1,0,0,,0,5
6/20/2017,10:15 AM,2,1,16,1,0,0,,0,6
6/21/2017,9:20 AM,2,1,16,1,1,0,,0,7
6/22/2017,9:20 AM,2,1,16,1,0,0,,0,8
6/23/2017,9:55 AM,2,1,16,1,0,0,,0,9
6/24/2017,10:30 AM,2,1,16,1,0,0,,0,10
6/24/2017,11:00 AM,2,1,16,1,0,0,,0,10
6/25/2017,8:30 AM,2,1,16,1,0,0,,0,11
6/26/2017,10:10 AM,2,1,16,1,0,0,,0,12
6/27/2017,10:30 AM,2,1,16,1,1,0,,0,13
6/28/2017,9:10 AM,2,1,16,1,0,0,,0,14
6/29/2017,9:15 AM,2,1,16,1,0,0,,0,15
6/30/2017,10:05 AM,2,1,16,1,0,0,,0,16
7/1/2017,9:40 AM,2,1,16,2,0,0,,0,17
7/2/2017,8:05 AM,2,1,16,2,0,0,,0,18
7/3/2017,9:05 AM,2,1,16,2,1,0,,0,19
7/4/2017,10:25 AM,2,1,16,2,0,0,,0,20
7/5/2017,9:40 AM,2,1,16,2,0,0,,0,21
7/6/2017,9:25 AM,2,1,16,2,0,0,,0,22
7/7/2017,9:35 AM,2,1,16,2,0,0,,0,23
7/8/2017,8:40 AM,2,1,16,2,0,0,,0,24
7/9/2017,10:10 AM,2,1,16,2,1,0,,0,25
7/10/2017,9:30 AM,2,1,16,2,0,0,,0,26
7/11/2017,9:50 AM,2,1,16,2,0,0,,0,27
7/12/2017,9:55 AM,2,1,16,2,1,0,,0,28
7/13/2017,9:30 AM,2,1,16,2,0,0,,0,29
7/14/2017,8:33 AM,2,1,16,2,0,0,,0,30
7/15/2017,8:50 AM,2,1,16,2,0,0,,0,31
7/16/2017,10:10 AM,2,1,16,2,0,0,,0,32
7/17/2017,9:20 AM,2,1,16,2,1,0,,0,33
7/18/2017,9:15 AM,2,1,16,2,1,0,,0,34
7/19/2017,9:45 AM,2,1,16,2,0,0,,0,35
7/20/2017,8:55 AM,2,1,16,2,0,0,,0,36
7/21/2017,9:10 AM,2,1,16,2,0,0,,0,37
7/22/2017,9:30 AM,2,1,16,2,0,0,,0,38
7/23/2017,7:35 AM,2,1,16,2,0,0,,0,39
7/24/2017,9:15 AM,2,1,16,2,1,0,,0,40
7/25/2017,9:05 AM,2,1,16,2,0,0,,0,41
7/26/2017,9:20 AM,2,1,16,2,0,0,,0,42
7/27/2017,8:45 AM,2,1,16,2,0,0,,0,43
7/28/2017,9:00 AM,2,1,16,2,0,0,,0,44
7/29/2017,10:15 AM,2,1,16,2,1,0,,0,45
7/30/2017,10:15 AM,2,1,16,3,1,1,104,0,46
7/31/2017,9:40 AM,2,1,16,3,0,0,,0,47
8/1/2017,9:05 AM,2,1,16,3,1,0,,0,48
8/2/2017,9:20 AM,2,1,16,3,0,0,,0,49
8/3/2017,9:20 AM,2,1,16,3,0,0,,0,50
8/4/2017,10:00 AM,2,1,16,3,0,0,,0,51
8/5/2017,7:50 AM,2,1,16,3,1,0,,0,52
8/6/2017,9:05 AM,2,1,16,3,0,0,,0,53
8/7/2017,9:15 AM,2,1,16,3,1,0,,0,54
8/8/2017,11:00 AM,2,1,16,3,0,0,,0,55
8/9/2017,10:05 AM,2,1,16,3,0,1,30,0,56
8/10/2017,12:15 PM,2,1,16,3,,0,,1,57
6/14/2017,9:05 AM,3,1,16,1,1,0,,0,0
6/15/2017,10:15 AM,3,1,16,1,0,0,,0,1
6/16/2017,10:15 AM,3,1,16,1,1,0,,0,2
6/17/2017,9:15 AM,3,1,16,1,0,0,,0,3
6/18/2017,8:15 AM,3,1,16,1,0,0,,0,4
6/19/2017,10:20 AM,3,1,16,1,0,0,,0,5
6/20/2017,10:15 AM,3,1,16,1,0,0,,0,6
6/21/2017,9:20 AM,3,1,16,1,0,0,,0,7
6/22/2017,9:20 AM,3,1,16,1,0,0,,0,8
6/23/2017,9:55 AM,3,1,16,1,0,0,,0,9
6/24/2017,10:30 AM,3,1,16,1,1,0,,0,10
6/24/2017,11:00 AM,3,1,16,1,1,0,,0,10
6/25/2017,8:30 AM,3,1,16,1,0,0,,0,11
6/26/2017,10:10 AM,3,1,16,1,0,0,,0,12
6/27/2017,10:30 AM,3,1,16,1,0,0,,0,13
6/28/2017,9:10 AM,3,1,16,1,0,0,,0,14
6/29/2017,9:15 AM,3,1,16,1,0,0,,0,15
6/30/2017,10:05 AM,3,1,16,1,1,0,,0,16
7/1/2017,9:40 AM,3,1,16,2,0,0,,0,17
7/2/2017,8:05 AM,3,1,16,2,1,0,,0,18
7/3/2017,9:05 AM,3,1,16,2,0,0,,0,19
7/4/2017,10:25 AM,3,1,16,2,0,1,96,0,20
7/5/2017,9:40 AM,3,1,16,2,1,0,,0,21
7/6/2017,9:25 AM,3,1,16,2,0,0,,0,22
7/7/2017,9:35 AM,3,1,16,2,0,0,,0,23
7/8/2017,8:40 AM,3,1,16,2,1,0,,0,24
7/9/2017,10:10 AM,3,1,16,2,0,0,,0,25
7/10/2017,9:30 AM,3,1,16,2,1,0,,0,26
7/11/2017,9:50 AM,3,1,16,2,1,0,,0,27
7/12/2017,9:30 AM,3,1,16,2,1,0,,0,28
7/13/2017,9:10 AM,3,1,16,2,0,0,,0,29
7/14/2017,9:15 AM,3,1,16,2,0,0,,0,30
7/15/2017,9:10 AM,3,1,16,2,0,0,,0,31
7/16/2017,10:10 AM,3,1,16,2,0,0,,0,32
7/17/2017,9:20 AM,3,1,16,2,0,0,,0,33
7/18/2017,9:15 AM,3,1,16,2,1,1,108,0,34
7/19/2017,9:45 AM,3,1,16,2,0,0,,0,35
7/20/2017,8:55 AM,3,1,16,2,0,0,,0,36
7/21/2017,9:10 AM,3,1,16,2,0,0,,0,37
7/22/2017,9:30 AM,3,1,16,2,0,0,,0,38
7/23/2017,7:35 AM,3,1,16,2,0,0,,0,39
7/24/2017,9:15 AM,3,1,16,2,1,1,158,0,40
7/25/2017,9:05 AM,3,1,16,2,0,0,,0,41
7/26/2017,9:20 AM,3,1,16,2,0,0,,0,42
7/27/2017,8:45 AM,3,1,16,2,0,0,,0,43
7/28/2017,8:40 AM,3,1,16,2,0,0,,0,44
7/29/2017,10:15 AM,3,1,16,2,0,0,,0,45
7/30/2017,10:15 AM,3,1,16,3,0,0,,0,46
7/31/2017,9:40 AM,3,1,16,3,,0,,1,47
6/14/2017,9:20 AM,4,1,16,1,1,0,,0,0
6/15/2017,10:15 AM,4,1,16,1,0,0,,0,1
6/16/2017,10:15 AM,4,1,16,1,0,0,,0,2
6/17/2017,9:15 AM,4,1,16,1,0,0,,0,3
6/18/2017,8:15 AM,4,1,16,1,,0,,1,4
6/14/2017,9:20 AM,5,1,16,1,1,0,,0,0
6/15/2017,10:15 AM,5,1,16,1,0,0,,0,1
6/16/2017,10:15 AM,5,1,16,1,0,0,,0,2
6/17/2017,9:15 AM,5,1,16,1,0,0,,0,3
6/18/2017,8:15 AM,5,1,16,1,0,0,,0,4
6/19/2017,10:20 AM,5,1,16,1,0,0,,0,5
6/20/2017,10:15 AM,5,1,16,1,0,0,,0,6
6/21/2017,9:20 AM,5,1,16,1,1,1,67,0,7
6/22/2017,9:20 AM,5,1,16,1,0,0,,0,8
6/23/2017,10:15 AM,5,1,16,1,0,0,,0,9
6/24/2017,10:50 AM,5,1,16,1,0,0,,0,10
6/25/2017,8:10 AM,5,1,16,1,0,0,,0,11
6/26/2017,9:30 AM,5,1,16,1,0,0,,0,12
6/27/2017,9:50 AM,5,1,16,1,0,0,,0,13
6/28/2017,10:10 AM,5,1,16,1,1,0,,0,14
6/29/2017,10:15 AM,5,1,16,1,0,0,,0,15
6/30/2017,10:30 AM,5,1,16,1,0,0,,0,16
7/1/2017,10:20 AM,5,1,16,2,0,0,,0,17
7/2/2017,7:25 AM,5,1,16,2,0,0,,0,18
7/3/2017,9:25 AM,5,1,16,2,0,0,,0,19
7/4/2017,9:45 AM,5,1,16,2,0,0,,0,20
7/5/2017,10:00 AM,5,1,16,2,0,0,,0,21
7/6/2017,8:45 AM,5,1,16,2,0,0,,0,22
7/7/2017,8:55 AM,5,1,16,2,0,1,146,0,23
7/8/2017,8:00 AM,5,1,16,2,1,0,,0,24
7/9/2017,9:50 AM,5,1,16,2,0,0,,0,25
7/10/2017,8:50 AM,5,1,16,2,0,0,,0,26
7/11/2017,9:25 AM,5,1,16,2,1,0,,0,27
7/12/2017,9:30 AM,5,1,16,2,0,0,,0,28
7/13/2017,9:10 AM,5,1,16,2,0,0,,0,29
7/14/2017,9:15 AM,5,1,16,2,0,0,,0,30
7/15/2017,9:10 AM,5,1,16,2,0,0,,0,31
7/16/2017,10:30 AM,5,1,16,2,0,0,,0,32
7/17/2017,9:40 AM,5,1,16,2,1,0,,0,33
7/18/2017,9:15 AM,5,1,16,2,1,0,,0,34
7/19/2017,9:45 AM,5,1,16,2,0,0,,0,35
7/20/2017,8:55 AM,5,1,16,2,0,0,,0,36
7/21/2017,9:10 AM,5,1,16,2,0,0,,0,37
7/22/2017,9:30 AM,5,1,16,2,0,0,,0,38
7/23/2017,7:35 AM,5,1,16,2,0,0,,0,39
7/24/2017,9:15 AM,5,1,16,2,1,0,,0,40
7/25/2017,9:05 AM,5,1,16,2,1,0,,0,41
7/26/2017,9:20 AM,5,1,16,2,0,0,,0,42
7/27/2017,8:45 AM,5,1,16,2,0,0,,0,43
7/28/2017,9:00 AM,5,1,16,2,1,0,,0,44
7/29/2017,10:15 AM,5,1,16,2,0,0,,0,45
7/30/2017,10:15 AM,5,1,16,3,0,0,,0,46
7/31/2017,9:40 AM,5,1,16,3,0,0,,0,47
8/1/2017,9:05 AM,5,1,16,3,0,0,,0,48
8/2/2017,9:20 AM,5,1,16,3,0,1,77,0,49
8/3/2017,9:20 AM,5,1,16,3,0,0,,0,50
8/4/2017,10:00 AM,5,1,16,3,1,0,,0,51
8/5/2017,7:50 AM,5,1,16,3,1,0,,0,52
8/6/2017,9:05 AM,5,1,16,3,0,0,,0,53
8/7/2017,9:15 AM,5,1,16,3,0,0,,0,54
8/8/2017,11:00 AM,5,1,16,3,0,0,,0,55
8/9/2017,10:05 AM,5,1,16,3,0,0,,0,56
8/10/2017,12:15 PM,5,1,16,3,0,0,,0,57
8/11/2017,9:55 AM,5,1,16,3,,0,,1,58
6/14/2017,9:20 AM,6,1,16,1,1,0,,0,0
6/15/2017,10:15 AM,6,1,16,1,1,0,,0,1
6/16/2017,10:15 AM,6,1,16,1,0,0,,0,2
6/17/2017,9:15 AM,6,1,16,1,0,0,,0,3
6/18/2017,8:15 AM,6,1,16,1,0,0,,0,4
6/19/2017,10:20 AM,6,1,16,1,0,0,,0,5
6/20/2017,10:15 AM,6,1,16,1,1,0,,0,6
6/21/2017,9:20 AM,6,1,16,1,0,0,,0,7
6/22/2017,9:20 AM,6,1,16,1,0,0,,0,8
6/23/2017,9:55 AM,6,1,16,1,0,0,,0,9
6/24/2017,10:30 AM,6,1,16,1,0,0,,0,10
6/24/2017,11:00 AM,6,1,16,1,1,0,,0,10
6/25/2017,8:30 AM,6,1,16,1,0,0,,0,11
6/26/2017,10:10 AM,6,1,16,1,0,0,,0,12
6/27/2017,10:30 AM,6,1,16,1,1,0,,0,13
6/28/2017,9:10 AM,6,1,16,1,0,0,,0,14
6/29/2017,9:15 AM,6,1,16,1,0,0,,0,15
6/30/2017,10:05 AM,6,1,16,1,1,0,,0,16
7/1/2017,9:40 AM,6,1,16,2,0,0,,0,17
7/2/2017,8:05 AM,6,1,16,2,0,0,,0,18
7/3/2017,9:05 AM,6,1,16,2,0,0,,0,19
7/4/2017,10:25 AM,6,1,16,2,1,0,,0,20
7/5/2017,9:40 AM,6,1,16,2,1,0,,0,21
7/6/2017,9:25 AM,6,1,16,2,0,1,85,0,22
7/7/2017,9:35 AM,6,1,16,2,0,0,,0,23
7/8/2017,8:40 AM,6,1,16,2,0,0,,0,24
7/9/2017,10:10 AM,6,1,16,2,0,0,,0,25
7/10/2017,9:30 AM,6,1,16,2,1,0,,0,26
7/11/2017,9:50 AM,6,1,16,2,1,0,,0,27
7/12/2017,9:30 AM,6,1,16,2,0,0,,0,28
7/13/2017,9:10 AM,6,1,16,2,1,0,,0,29
7/14/2017,8:33 AM,6,1,16,2,1,0,,0,30
7/15/2017,8:50 AM,6,1,16,2,0,0,,0,31
7/16/2017,10:10 AM,6,1,16,2,1,0,,0,32
7/17/2017,9:20 AM,6,1,16,2,1,0,,0,33
7/18/2017,9:15 AM,6,1,16,2,0,0,,0,34
7/19/2017,9:45 AM,6,1,16,2,0,0,,0,35
7/20/2017,8:55 AM,6,1,16,2,0,0,,0,36
7/21/2017,9:10 AM,6,1,16,2,0,0,,0,37
7/22/2017,9:30 AM,6,1,16,2,0,0,,0,38
7/23/2017,7:35 AM,6,1,16,2,0,0,,0,39
7/24/2017,9:15 AM,6,1,16,2,1,0,,0,40
7/25/2017,9:05 AM,6,1,16,2,0,0,,0,41
7/26/2017,9:20 AM,6,1,16,2,1,1,196,0,42
7/27/2017,8:45 AM,6,1,16,2,1,0,,0,43
7/28/2017,8:40 AM,6,1,16,2,0,0,,0,44
7/29/2017,10:15 AM,6,1,16,2,0,0,,0,45
7/30/2017,10:15 AM,6,1,16,3,1,0,,0,46
7/31/2017,9:40 AM,6,1,16,3,0,0,,0,47
8/1/2017,9:05 AM,6,1,16,3,0,0,,0,48
8/2/2017,9:20 AM,6,1,16,3,1,0,,0,49
8/3/2017,9:20 AM,6,1,16,3,0,0,,0,50
8/4/2017,10:00 AM,6,1,16,3,0,0,,0,51
8/5/2017,7:50 AM,6,1,16,3,1,0,,0,52
8/6/2017,9:05 AM,6,1,16,3,0,0,,0,53
8/7/2017,9:15 AM,6,1,16,3,1,0,,0,54
8/8/2017,11:00 AM,6,1,16,3,0,0,,0,55
8/9/2017,10:05 AM,6,1,16,3,0,1,58,0,56
8/10/2017,12:15 PM,6,1,16,3,0,0,,0,57
8/11/2017,9:55 AM,6,1,16,3,1,0,,0,58
8/12/2017,7:15 AM,6,1,16,3,0,0,,0,59
8/13/2017,8:10 AM,6,1,16,3,0,0,,0,60
8/14/2017,1:25 PM,6,1,16,3,0,0,,0,61
8/15/2017,10:10 AM,6,1,16,3,1,0,,0,62
8/16/2017,9:50 AM,6,1,16,3,0,0,,0,63
8/17/2017,9:00 AM,6,1,16,3,0,0,,0,64
8/18/2017,2:25 PM,6,1,16,3,,0,,1,65
6/14/2017,9:20 AM,7,1,16,1,1,0,,0,0
6/15/2017,10:15 AM,7,1,16,1,0,0,,0,1
6/16/2017,10:15 AM,7,1,16,1,0,0,,0,2
6/17/2017,9:15 AM,7,1,16,1,1,0,,0,3
6/18/2017,8:15 AM,7,1,16,1,0,0,,0,4
6/19/2017,10:20 AM,7,1,16,1,0,0,,0,5
6/20/2017,10:15 AM,7,1,16,1,0,0,,0,6
6/21/2017,9:20 AM,7,1,16,1,1,0,,0,7
6/22/2017,9:20 AM,7,1,16,1,0,0,,0,8
6/23/2017,9:55 AM,7,1,16,1,0,0,,0,9
6/24/2017,10:30 AM,7,1,16,1,0,0,,0,10
6/24/2017,10:50 AM,7,1,16,1,0,0,,0,10
6/25/2017,8:10 AM,7,1,16,1,1,0,,0,11
6/26/2017,9:30 AM,7,1,16,1,1,1,5,0,12
6/27/2017,9:50 AM,7,1,16,1,0,0,,0,13
6/28/2017,10:10 AM,7,1,16,1,0,0,,0,14
6/29/2017,10:15 AM,7,1,16,1,0,0,,0,15
6/30/2017,10:30 AM,7,1,16,1,1,0,,0,16
7/1/2017,10:20 AM,7,1,16,2,0,1,46,0,17
7/2/2017,7:25 AM,7,1,16,2,0,1,20,0,18
7/3/2017,9:25 AM,7,1,16,2,0,0,,0,19
7/4/2017,9:45 AM,7,1,16,2,1,0,,0,20
7/5/2017,10:00 AM,7,1,16,2,1,0,,0,21
7/6/2017,8:45 AM,7,1,16,2,0,0,,0,22
7/7/2017,8:55 AM,7,1,16,2,1,1,32,0,23
7/8/2017,8:00 AM,7,1,16,2,0,0,,0,24
7/9/2017,9:50 AM,7,1,16,2,0,0,,0,25
7/10/2017,9:30 AM,7,1,16,2,,0,,1,26
6/14/2017,9:20 AM,8,1,16,1,1,0,,0,0
6/15/2017,10:15 AM,8,1,16,1,0,0,,0,1
6/16/2017,10:15 AM,8,1,16,1,0,0,,0,2
6/17/2017,9:15 AM,8,1,16,1,0,0,,0,3
6/18/2017,9:15 AM,8,1,16,1,0,0,,0,4
6/19/2017,10:00 AM,8,1,16,1,0,0,,0,5
6/20/2017,9:15 AM,8,1,16,1,0,0,,0,6
6/21/2017,10:05 AM,8,1,16,1,0,1,107,0,7
6/22/2017,10:20 AM,8,1,16,1,0,0,,0,8
6/23/2017,9:55 AM,8,1,16,1,1,0,,0,9
6/24/2017,10:30 AM,8,1,16,1,0,0,,0,10
6/24/2017,11:00 AM,8,1,16,1,0,0,,0,10
6/25/2017,8:30 AM,8,1,16,1,0,0,,0,11
6/26/2017,10:10 AM,8,1,16,1,0,0,,0,12
6/27/2017,10:30 AM,8,1,16,1,0,0,,0,13
6/28/2017,9:10 AM,8,1,16,1,0,1,8,0,14
6/29/2017,9:15 AM,8,1,16,1,1,1,82,0,15
6/30/2017,10:05 AM,8,1,16,1,1,0,,0,16
7/1/2017,9:40 AM,8,1,16,2,0,0,,0,17
7/2/2017,8:05 AM,8,1,16,2,0,0,,0,18
7/3/2017,9:05 AM,8,1,16,2,0,0,,0,19
7/4/2017,10:25 AM,8,1,16,2,0,0,,0,20
7/5/2017,9:40 AM,8,1,16,2,1,0,,0,21
7/6/2017,9:25 AM,8,1,16,2,0,0,,0,22
7/7/2017,9:35 AM,8,1,16,2,0,0,,0,23
7/8/2017,8:40 AM,8,1,16,2,1,1,49,0,24
7/9/2017,10:10 AM,8,1,16,2,,0,,1,25
6/14/2017,9:20 AM,9,1,16,1,1,0,,0,0
6/15/2017,10:15 AM,9,1,16,1,1,0,,0,1
6/16/2017,10:15 AM,9,1,16,1,0,0,,0,2
6/17/2017,9:15 AM,9,1,16,1,0,0,,0,3
6/18/2017,9:15 AM,9,1,16,1,0,0,,0,4
6/19/2017,10:00 AM,9,1,16,1,0,0,,0,5
6/20/2017,9:15 AM,9,1,16,1,0,0,,0,6
6/21/2017,10:05 AM,9,1,16,1,,0,,1,7
6/14/2017,9:20 AM,10,1,16,1,1,0,,0,0
6/15/2017,10:15 AM,10,1,16,1,1,0,,0,1
6/16/2017,10:15 AM,10,1,16,1,0,0,,0,2
6/17/2017,9:15 AM,10,1,16,1,0,0,,0,3
6/18/2017,9:15 AM,10,1,16,1,0,0,,0,4
6/19/2017,10:00 AM,10,1,16,1,0,0,,0,5
6/20/2017,9:15 AM,10,1,16,1,0,0,,0,6
6/21/2017,10:05 AM,10,1,16,1,0,0,,0,7
6/22/2017,10:20 AM,10,1,16,1,1,0,,0,8
6/23/2017,9:55 AM,10,1,16,1,0,0,,0,9
6/24/2017,10:30 AM,10,1,16,1,0,0,,0,10
6/24/2017,11:00 AM,10,1,16,1,0,0,,0,10
6/25/2017,8:30 AM,10,1,16,1,0,0,,0,11
6/26/2017,10:10 AM,10,1,16,1,1,0,,0,12
6/27/2017,10:30 AM,10,1,16,1,0,1,56,0,13
6/28/2017,9:10 AM,10,1,16,1,0,0,,0,14
6/29/2017,9:15 AM,10,1,16,1,,0,,1,15
6/14/2017,10:50 AM,11,1,16,1,1,0,,0,0
6/15/2017,9:40 AM,11,1,16,1,0,0,,0,1
6/16/2017,9:20 AM,11,1,16,1,0,0,,0,2
6/17/2017,9:15 AM,11,1,16,1,0,0,,0,3
6/18/2017,8:15 AM,11,1,16,1,0,0,,0,4
6/19/2017,10:20 AM,11,1,16,1,0,0,,0,5
6/20/2017,10:15 AM,11,1,16,1,0,0,,0,6
6/21/2017,9:20 AM,11,1,16,1,0,0,,0,7
6/22/2017,9:20 AM,11,1,16,1,0,0,,0,8
6/23/2017,9:55 AM,11,1,16,1,0,0,,0,9
6/24/2017,10:30 AM,11,1,16,1,0,0,,0,10
6/24/2017,11:00 AM,11,1,16,1,0,0,,0,10
6/25/2017,8:50 AM,11,1,16,1,0,1,73,0,11
6/26/2017,10:10 AM,11,1,16,1,0,0,,0,12
6/27/2017,10:30 AM,11,1,16,1,0,0,,0,13
6/28/2017,10:10 AM,11,1,16,1,,0,,1,14
6/14/2017,10:15 AM,12,1,16,1,1,0,,0,0
6/15/2017,9:40 AM,12,1,16,1,1,0,,0,1
6/16/2017,9:20 AM,12,1,16,1,0,0,,0,2
6/17/2017,9:15 AM,12,1,16,1,0,0,,0,3
6/18/2017,8:15 AM,12,1,16,1,0,0,,0,4
6/19/2017,10:20 AM,12,1,16,1,0,0,,0,5
6/20/2017,10:15 AM,12,1,16,1,0,0,,0,6
6/21/2017,9:20 AM,12,1,16,1,0,0,,0,7
6/22/2017,9:20 AM,12,1,16,1,0,0,,0,8
6/23/2017,10:15 AM,12,1,16,1,1,0,,0,9
6/24/2017,10:50 AM,12,1,16,1,0,0,,0,10
6/25/2017,8:10 AM,12,1,16,1,0,0,,0,11
6/26/2017,9:30 AM,12,1,16,1,0,0,,0,12
6/27/2017,9:50 AM,12,1,16,1,0,0,,0,13
6/28/2017,10:10 AM,12,1,16,1,0,0,,0,14
6/29/2017,10:15 AM,12,1,16,1,1,0,,0,15
6/30/2017,10:30 AM,12,1,16,1,0,0,,0,16
7/1/2017,10:20 AM,12,1,16,2,1,0,,0,17
7/2/2017,7:25 AM,12,1,16,2,0,0,,0,18
7/3/2017,9:25 AM,12,1,16,2,0,0,,0,19
7/4/2017,9:45 AM,12,1,16,2,0,0,,0,20
7/5/2017,10:00 AM,12,1,16,2,0,0,,0,21
7/6/2017,8:45 AM,12,1,16,2,0,0,,0,22
7/7/2017,8:55 AM,12,1,16,2,0,0,,0,23
7/8/2017,8:00 AM,12,1,16,2,0,0,,0,24
7/9/2017,9:50 AM,12,1,16,2,1,0,,0,25
7/10/2017,8:50 AM,12,1,16,2,0,0,,0,26
7/11/2017,9:25 AM,12,1,16,2,0,0,,0,27
7/13/2017,9:10 AM,12,1,16,2,1,1,128,0,29
7/14/2017,9:15 AM,12,1,16,2,0,0,,0,30
7/15/2017,9:10 AM,12,1,16,2,0,0,,0,31
7/16/2017,10:30 AM,12,1,16,2,0,0,,0,32
7/17/2017,9:40 AM,12,1,16,2,0,0,,0,33
7/18/2017,9:15 AM,12,1,16,2,1,0,,0,34
7/19/2017,9:45 AM,12,1,16,2,0,0,,0,35
7/20/2017,8:55 AM,12,1,16,2,0,0,,0,36
7/21/2017,9:10 AM,12,1,16,2,0,0,,0,37
7/22/2017,9:30 AM,12,1,16,2,,1,78,1,38
6/14/2017,10:50 AM,13,1,16,1,1,0,,0,0
6/15/2017,9:40 AM,13,1,16,1,0,0,,0,1
6/16/2017,9:20 AM,13,1,16,1,0,0,,0,2
6/17/2017,9:15 AM,13,1,16,1,0,0,,0,3
6/18/2017,8:15 AM,13,1,16,1,0,0,,0,4
6/19/2017,10:20 AM,13,1,16,1,0,0,,0,5
6/20/2017,10:15 AM,13,1,16,1,0,0,,0,6
6/21/2017,9:20 AM,13,1,16,1,0,0,,0,7
6/22/2017,9:20 AM,13,1,16,1,0,0,,0,8
6/23/2017,10:15 AM,13,1,16,1,1,0,,0,9
6/24/2017,10:50 AM,13,1,16,1,0,0,,0,10
6/25/2017,8:10 AM,13,1,16,1,0,0,,0,11
6/26/2017,9:30 AM,13,1,16,1,0,0,,0,12
6/27/2017,9:50 AM,13,1,16,1,0,0,,0,13
6/28/2017,10:10 AM,13,1,16,1,0,0,,0,14
6/29/2017,10:15 AM,13,1,16,1,1,0,,0,15
6/30/2017,10:30 AM,13,1,16,1,0,0,,0,16
7/1/2017,10:20 AM,13,1,16,2,0,0,,0,17
7/2/2017,7:25 AM,13,1,16,2,0,0,,0,18
7/3/2017,9:25 AM,13,1,16,2,0,0,,0,19
7/4/2017,9:45 AM,13,1,16,2,0,0,,0,20
7/5/2017,10:00 AM,13,1,16,2,0,0,,0,21
7/6/2017,8:45 AM,13,1,16,2,0,0,,0,22
7/7/2017,8:55 AM,13,1,16,2,1,0,,0,23
7/8/2017,8:00 AM,13,1,16,2,0,0,,0,24
7/9/2017,9:50 AM,13,1,16,2,1,0,,0,25
7/10/2017,8:50 AM,13,1,16,2,0,0,,0,26
7/11/2017,9:25 AM,13,1,16,2,0,0,,0,27
7/12/2017,9:30 AM,13,1,16,2,0,0,,0,28
7/13/2017,9:10 AM,13,1,16,2,0,0,,0,29
7/14/2017,8:33 AM,13,1,16,2,1,0,,0,30
7/15/2017,8:50 AM,13,1,16,2,0,0,,0,31
7/16/2017,10:10 AM,13,1,16,2,0,0,,0,32
7/17/2017,9:20 AM,13,1,16,2,1,0,,0,33
7/18/2017,9:15 AM,13,1,16,2,0,0,,0,34
7/19/2017,9:45 AM,13,1,16,2,0,0,,0,35
7/20/2017,8:55 AM,13,1,16,2,0,0,,0,36
7/21/2017,9:10 AM,13,1,16,2,1,0,,0,37
7/22/2017,9:30 AM,13,1,16,2,0,0,,0,38
7/23/2017,7:35 AM,13,1,16,2,1,0,,0,39
7/24/2017,9:15 AM,13,1,16,2,0,0,,0,40
7/25/2017,9:05 AM,13,1,16,2,0,0,,0,41
7/26/2017,9:20 AM,13,1,16,2,0,0,,0,42
7/27/2017,8:45 AM,13,1,16,2,0,0,,0,43
7/28/2017,9:00 AM,13,1,16,2,0,0,,0,44
7/29/2017,10:15 AM,13,1,16,2,1,1,126,0,45
7/30/2017,10:15 AM,13,1,16,3,1,0,,0,46
7/31/2017,9:40 AM,13,1,16,3,0,0,,0,47
