Date,Time,Female,Block,Treatment,Donor,Feed,Laid,Count,Dead,Day
2/8/2018,11:45 AM,87,1,24,1,1,0,,0,0
2/8/2018,11:45 AM,88,1,24,1,1,0,,0,0
2/8/2018,11:25 AM,89,1,24,1,0,0,,0,0
2/8/2018,12:35 PM,90,1,24,1,0,0,,0,0
2/8/2018,11:45 AM,91,1,28,1,1,0,,0,0
2/8/2018,11:10 AM,92,1,28,1,0,0,,0,0
2/8/2018,11:45 AM,93,1,28,1,1,0,,0,0
2/8/2018,11:10 AM,94,1,28,1,1,0,,0,0
2/8/2018,11:10 AM,95,1,28,1,0,0,,0,0
2/8/2018,11:45 AM,96,1,28,1,1,0,,0,0
2/8/2018,11:10 AM,97,1,28,1,0,0,,0,0
2/8/2018,11:25 AM,98,1,28,1,0,0,,0,0
2/8/2018,11:45 AM,99,1,28,1,1,0,,0,0
2/8/2018,12:35 PM,100,1,28,1,0,0,,0,0
2/8/2018,10:50 AM,101,1,28,1,1,0,,0,0
2/8/2018,10:50 AM,102,1,28,1,1,0,,0,0
2/8/2018,12:50 PM,103,1,28,1,0,0,,0,0
2/8/2018,11:10 AM,104,1,28,1,1,0,,0,0
2/8/2018,11:10 AM,105,1,28,1,0,0,,0,0
2/8/2018,11:45 AM,106,1,28,1,1,0,,0,0
2/8/2018,10:50 AM,107,1,28,1,1,0,,0,0
2/8/2018,11:10 AM,108,1,28,1,1,0,,0,0
2/8/2018,12:50 PM,109,1,28,1,1,0,,0,0
2/8/2018,12:50 PM,110,1,28,1,1,0,,0,0
2/8/2018,11:25 AM,111,1,28,1,1,0,,0,0
2/8/2018,11:25 AM,112,1,28,1,0,0,,0,0
2/8/2018,11:10 AM,113,1,28,1,1,0,,0,0
2/8/2018,10:50 AM,114,1,28,1,1,0,,0,0
2/8/2018,11:10 AM,114,1,28,1,1,0,,0,0
2/8/2018,11:10 AM,115,1,28,1,0,0,,0,0
2/8/2018,11:45 AM,116,1,28,1,1,0,,0,0
2/8/2018,11:25 AM,117,1,28,1,0,0,,0,0
2/8/2018,11:10 AM,118,1,28,1,1,0,,0,0
2/8/2018,11:10 AM,119,1,28,1,1,0,,0,0
2/8/2018,11:10 AM,120,1,28,1,1,0,,0,0
2/8/2018,11:10 AM,121,1,32,1,1,0,,0,0
2/8/2018,11:45 AM,122,1,32,1,1,0,,0,0
2/8/2018,11:45 AM,123,1,32,1,1,0,,0,0
2/8/2018,11:10 AM,124,1,32,1,1,0,,0,0
2/8/2018,11:10 AM,125,1,32,1,0,0,,0,0
2/8/2018,11:10 AM,126,1,32,1,1,0,,0,0
2/8/2018,11:10 AM,127,1,32,1,1,0,,0,0
2/8/2018,11:45 AM,128,1,32,1,1,0,,0,0
2/8/2018,11:45 AM,129,1,32,1,1,0,,0,0
2/8/2018,11:45 AM,130,1,32,1,1,0,,0,0
2/8/2018,11:45 AM,131,1,32,1,1,0,,0,0
2/8/2018,11:10 AM,132,1,32,1,1,0,,0,0
2/8/2018,11:10 AM,133,1,32,1,1,0,,0,0
2/8/2018,11:10 AM,134,1,32,1,1,0,,0,0
2/8/2018,12:35 PM,135,1,32,1,0,0,,0,0
2/8/2018,12:35 PM,136,1,32,1,0,0,,0,0
2/8/2018,11:10 AM,137,1,32,1,0,0,,0,0
2/8/2018,11:10 AM,138,1,32,1,0,0,,0,0
2/8/2018,11:10 AM,139,1,32,1,1,0,,0,0
2/8/2018,12:35 PM,140,1,32,1,0,0,,0,0
2/8/2018,12:35 PM,141,1,32,1,0,0,,0,0
2/8/2018,11:10 AM,142,1,32,1,1,0,,0,0
2/8/2018,12:35 PM,143,1,32,1,0,0,,0,0
2/8/2018,12:35 PM,145,1,32,1,0,0,,0,0
2/8/2018,10:50 AM,146,1,32,1,1,0,,0,0
2/8/2018,11:10 AM,147,1,32,1,1,0,,0,0
2/8/2018,11:10 AM,148,1,32,1,1,0,,0,0
2/8/2018,11:10 AM,149,1,32,1,1,0,,0,0
2/8/2018,11:45 AM,150,1,32,1,1,0,,0,0
2/9/2018,10:30 AM,1,1,16,1,1,0,,0,1
2/9/2018,10:15 AM,2,1,16,1,0,0,,0,1
2/9/2018,10:15 AM,3,1,16,1,0,0,,0,1
2/9/2018,11:05 AM,4,1,16,1,0,0,,0,1
2/9/2018,10:15 AM,5,1,16,1,0,0,,0,1
2/9/2018,10:30 AM,6,1,16,1,1,0,,0,1
2/9/2018,10:30 AM,7,1,16,1,1,0,,0,1
2/9/2018,10:45 AM,8,1,16,1,0,0,,0,1
2/9/2018,11:05 AM,9,1,16,1,0,0,,0,1
2/9/2018,10:30 AM,10,1,16,1,1,0,,0,1
2/9/2018,10:15 AM,11,1,16,1,0,0,,0,1
2/9/2018,10:30 AM,12,1,16,1,1,0,,0,1
2/9/2018,11:05 AM,13,1,16,1,1,0,,0,1
2/9/2018,11:05 AM,14,1,16,1,1,0,,0,1
2/9/2018,10:15 AM,15,1,16,1,0,0,,0,1
2/9/2018,10:45 AM,16,1,16,1,0,0,,0,1
2/9/2018,10:45 AM,17,1,16,1,1,0,,0,1
2/9/2018,10:15 AM,18,1,16,1,1,0,,0,1
2/9/2018,10:45 AM,19,1,16,1,0,0,,0,1
2/9/2018,10:45 AM,20,1,16,1,0,0,,0,1
2/9/2018,10:15 AM,21,1,16,1,0,0,,0,1
2/9/2018,11:05 AM,22,1,16,1,0,0,,0,1
2/9/2018,10:45 AM,23,1,16,1,0,0,,0,1
2/9/2018,10:45 AM,24,1,16,1,1,0,,0,1
2/9/2018,10:45 AM,25,1,16,1,0,0,,0,1
2/9/2018,10:15 AM,26,1,16,1,1,0,,0,1
2/9/2018,10:30 AM,27,1,16,1,1,0,,0,1
2/9/2018,10:30 AM,28,1,16,1,1,0,,0,1
2/9/2018,11:05 AM,29,1,16,1,1,0,,0,1
2/9/2018,10:30 AM,30,1,16,1,0,0,,0,1
2/9/2018,10:45 AM,31,1,20,1,1,0,,0,1
2/9/2018,10:30 AM,32,1,20,1,0,0,,0,1
2/9/2018,10:45 AM,33,1,20,1,0,0,,0,1
2/9/2018,10:30 AM,34,1,20,1,1,0,,0,1
2/9/2018,10:45 AM,35,1,20,1,0,0,,0,1
2/9/2018,11:05 AM,36,1,20,1,0,0,,0,1
2/9/2018,10:15 AM,37,1,20,1,1,0,,0,1
2/9/2018,10:15 AM,38,1,20,1,0,0,,0,1
2/9/2018,10:45 AM,39,1,20,1,0,0,,0,1
2/9/2018,10:15 AM,40,1,20,1,0,0,,0,1
2/9/2018,11:05 AM,41,1,20,1,0,0,,0,1
2/9/2018,10:45 AM,42,1,20,1,1,0,,0,1
2/9/2018,10:30 AM,43,1,20,1,0,0,,0,1
2/9/2018,10:15 AM,44,1,20,1,0,0,,0,1
2/9/2018,11:05 AM,45,1,20,1,1,0,,0,1
2/9/2018,10:45 AM,46,1,20,1,0,0,,0,1
2/9/2018,11:05 AM,47,1,20,1,1,0,,0,1
2/9/2018,10:30 AM,48,1,20,1,1,0,,0,1
2/9/2018,11:05 AM,49,1,20,1,0,0,,0,1
2/9/2018,10:45 AM,50,1,20,1,0,0,,0,1
2/9/2018,11:05 AM,51,1,20,1,1,0,,0,1
2/9/2018,11:05 AM,52,1,20,1,0,0,,0,1
2/9/2018,10:30 AM,53,1,20,1,1,0,,0,1
2/9/2018,10:15 AM,54,1,20,1,0,0,,0,1
2/9/2018,10:15 AM,55,1,20,1,0,0,,0,1
2/9/2018,10:15 AM,56,1,20,1,0,0,,0,1
2/9/2018,10:30 AM,57,1,20,1,1,0,,0,1
2/9/2018,10:30 AM,58,1,20,1,1,0,,0,1
2/9/2018,10:15 AM,59,1,20,1,0,0,,0,1
2/9/2018,11:05 AM,60,1,20,1,0,0,,0,1
2/9/2018,11:05 AM,61,1,24,1,1,0,,0,1
2/9/2018,10:30 AM,62,1,24,1,0,0,,0,1
2/9/2018,10:30 AM,63,1,24,1,0,0,,0,1
2/9/2018,10:15 AM,64,1,24,1,0,0,,0,1
2/9/2018,10:45 AM,65,1,24,1,0,0,,0,1
2/9/2018,10:30 AM,66,1,24,1,0,0,,0,1
2/9/2018,10:30 AM,67,1,24,1,0,0,,0,1
2/9/2018,10:45 AM,68,1,24,1,0,0,,0,1
2/9/2018,11:05 AM,69,1,24,1,0,0,,0,1
2/9/2018,10:15 AM,70,1,24,1,0,0,,0,1
2/9/2018,10:45 AM,71,1,24,1,0,0,,0,1
2/9/2018,10:15 AM,72,1,24,1,0,0,,0,1
2/9/2018,10:15 AM,73,1,24,1,1,0,,0,1
2/9/2018,11:05 AM,74,1,24,1,0,0,,0,1
2/9/2018,10:15 AM,75,1,24,1,1,0,,0,1
2/9/2018,10:30 AM,76,1,24,1,1,0,,0,1
2/9/2018,11:05 AM,77,1,24,1,0,0,,0,1
2/9/2018,11:05 AM,78,1,24,1,0,0,,0,1
2/9/2018,10:15 AM,79,1,24,1,0,0,,0,1
2/9/2018,10:45 AM,80,1,24,1,0,0,,0,1
2/9/2018,10:45 AM,81,1,24,1,0,0,,0,1
2/9/2018,10:45 AM,82,1,24,1,1,0,,0,1
2/9/2018,10:30 AM,83,1,24,1,0,0,,0,1
2/9/2018,11:05 AM,84,1,24,1,0,0,,0,1
2/9/2018,11:05 AM,85,1,24,1,0,0,,0,1
2/9/2018,10:30 AM,86,1,24,1,0,0,,0,1
2/9/2018,10:30 AM,87,1,24,1,0,0,,0,1
2/9/2018,11:05 AM,88,1,24,1,0,0,,0,1
2/9/2018,10:15 AM,89,1,24,1,0,0,,0,1
2/9/2018,10:15 AM,90,1,24,1,0,0,,0,1
2/9/2018,10:30 AM,91,1,28,1,0,0,,0,1
2/9/2018,11:05 AM,92,1,28,1,0,0,,0,1
2/9/2018,10:30 AM,93,1,28,1,0,0,,0,1
2/9/2018,11:05 AM,94,1,28,1,0,0,,0,1
2/9/2018,10:15 AM,95,1,28,1,0,0,,0,1
2/9/2018,11:05 AM,96,1,28,1,0,0,,0,1
2/9/2018,11:05 AM,97,1,28,1,1,0,,0,1
2/9/2018,10:15 AM,98,1,28,1,1,0,,0,1
2/9/2018,10:15 AM,99,1,28,1,0,0,,0,1
2/9/2018,10:15 AM,100,1,28,1,0,0,,0,1
2/9/2018,10:45 AM,101,1,28,1,0,0,,0,1
2/9/2018,10:45 AM,102,1,28,1,0,0,,0,1
2/9/2018,10:15 AM,103,1,28,1,0,0,,0,1
2/9/2018,10:45 AM,104,1,28,1,0,0,,0,1
2/9/2018,10:15 AM,105,1,28,1,1,0,,0,1
2/9/2018,10:30 AM,106,1,28,1,1,0,,0,1
2/9/2018,11:05 AM,107,1,28,1,0,0,,0,1
2/9/2018,10:30 AM,108,1,28,1,0,0,,0,1
2/9/2018,10:30 AM,109,1,28,1,0,0,,0,1
2/9/2018,10:15 AM,110,1,28,1,0,0,,0,1
2/9/2018,10:45 AM,111,1,28,1,0,0,,0,1
2/9/2018,10:45 AM,112,1,28,1,1,0,,0,1
2/9/2018,10:45 AM,113,1,28,1,0,0,,0,1
2/9/2018,10:45 AM,114,1,28,1,1,0,,0,1
2/9/2018,10:45 AM,115,1,28,1,1,0,,0,1
2/9/2018,10:15 AM,116,1,28,1,0,0,,0,1
2/9/2018,11:05 AM,117,1,28,1,1,0,,0,1
2/9/2018,10:30 AM,118,1,28,1,1,0,,0,1
2/9/2018,10:30 AM,119,1,28,1,0,0,,0,1
2/9/2018,10:30 AM,120,1,28,1,1,0,,0,1
2/9/2018,11:05 AM,121,1,32,1,0,0,,0,1
2/9/2018,10:30 AM,122,1,32,1,0,0,,0,1
2/9/2018,10:45 AM,124,1,32,1,0,0,,0,1
2/9/2018,10:15 AM,125,1,32,1,0,0,,0,1
2/9/2018,11:05 AM,126,1,32,1,0,0,,0,1
2/9/2018,10:30 AM,128,1,32,1,0,0,,0,1
2/9/2018,10:30 AM,129,1,32,1,0,0,,0,1
2/9/2018,10:45 AM,130,1,32,1,1,0,,0,1
2/9/2018,10:45 AM,132,1,32,1,0,0,,0,1
2/9/2018,10:45 AM,133,1,32,1,0,0,,0,1
2/9/2018,10:30 AM,134,1,32,1,0,0,,0,1
2/9/2018,10:15 AM,135,1,32,1,0,0,,0,1
2/9/2018,10:15 AM,136,1,32,1,0,0,,0,1
2/9/2018,10:15 AM,137,1,32,1,0,0,,0,1
2/9/2018,10:45 AM,139,1,32,1,1,0,,0,1
2/9/2018,10:15 AM,140,1,32,1,0,0,,0,1
2/9/2018,10:15 AM,141,1,32,1,0,0,,0,1
2/9/2018,10:45 AM,142,1,32,1,0,0,,0,1
2/9/2018,10:15 AM,143,1,32,1,0,0,,0,1
2/9/2018,10:30 AM,144,1,32,1,1,0,,0,1
2/9/2018,10:15 AM,145,1,32,1,0,0,,0,1
2/9/2018,10:30 AM,146,1,32,1,1,0,,0,1
2/9/2018,10:45 AM,147,1,32,1,0,0,,0,1
2/9/2018,10:45 AM,148,1,32,1,0,0,,0,1
2/9/2018,10:30 AM,149,1,32,1,0,0,,0,1
2/9/2018,10:30 AM,150,1,32,1,1,0,,0,1
2/9/2018,11:05 AM,123,1,32,1,,0,,1,1
2/9/2018,11:05 AM,127,1,32,1,,0,,1,1
2/9/2018,11:05 AM,131,1,32,1,,0,,1,1
2/9/2018,11:05 AM,138,1,32,1,,0,,1,1
2/10/2018,10:30 AM,1,1,16,1,0,0,,0,2
2/10/2018,10:30 AM,2,1,16,1,0,0,,0,2
2/10/2018,10:30 AM,3,1,16,1,0,0,,0,2
2/10/2018,10:15 AM,4,1,16,1,0,0,,0,2
2/10/2018,10:30 AM,5,1,16,1,0,0,,0,2
2/10/2018,9:40 AM,6,1,16,1,0,0,,0,2
2/10/2018,10:30 AM,7,1,16,1,0,0,,0,2
2/10/2018,10:15 AM,8,1,16,1,1,0,,0,2
2/10/2018,9:55 AM,9,1,16,1,0,0,,0,2
2/10/2018,10:15 AM,10,1,16,1,1,0,,0,2
2/10/2018,10:30 AM,11,1,16,1,0,0,,0,2
2/10/2018,10:30 AM,12,1,16,1,0,0,,0,2
2/10/2018,10:30 AM,13,1,16,1,0,0,,0,2
2/10/2018,9:55 AM,14,1,16,1,0,0,,0,2
2/10/2018,10:30 AM,15,1,16,1,0,0,,0,2
2/10/2018,10:30 AM,16,1,16,1,0,0,,0,2
2/10/2018,10:15 AM,17,1,16,1,0,0,,0,2
2/10/2018,10:30 AM,18,1,16,1,0,0,,0,2
2/10/2018,10:15 AM,19,1,16,1,1,0,,0,2
2/10/2018,10:15 AM,20,1,16,1,0,0,,0,2
2/10/2018,10:30 AM,21,1,16,1,1,0,,0,2
2/10/2018,9:55 AM,22,1,16,1,0,0,,0,2
2/10/2018,9:40 AM,23,1,16,1,0,0,,0,2
2/10/2018,9:55 AM,24,1,16,1,0,0,,0,2
2/10/2018,10:30 AM,25,1,16,1,0,0,,0,2
2/10/2018,10:30 AM,26,1,16,1,0,0,,0,2
2/10/2018,9:40 AM,27,1,16,1,0,0,,0,2
2/10/2018,9:40 AM,28,1,16,1,0,0,,0,2
2/10/2018,9:55 AM,29,1,16,1,0,0,,0,2
2/10/2018,10:30 AM,30,1,16,1,1,0,,0,2
2/10/2018,10:15 AM,31,1,20,1,0,0,,0,2
2/10/2018,9:55 AM,32,1,20,1,0,0,,0,2
2/10/2018,10:15 AM,33,1,20,1,0,0,,0,2
2/10/2018,10:15 AM,34,1,20,1,0,0,,0,2
2/10/2018,10:15 AM,35,1,20,1,1,0,,0,2
2/10/2018,10:30 AM,36,1,20,1,0,0,,0,2
2/10/2018,9:40 AM,37,1,20,1,0,0,,0,2
2/10/2018,9:40 AM,38,1,20,1,0,0,,0,2
2/10/2018,9:55 AM,39,1,20,1,0,0,,0,2
2/10/2018,9:40 AM,40,1,20,1,0,0,,0,2
2/10/2018,10:30 AM,41,1,20,1,1,0,,0,2
2/10/2018,10:15 AM,42,1,20,1,0,0,,0,2
2/10/2018,9:55 AM,43,1,20,1,0,0,,0,2
2/10/2018,9:40 AM,44,1,20,1,0,0,,0,2
2/10/2018,10:30 AM,45,1,20,1,0,0,,0,2
2/10/2018,10:15 AM,46,1,20,1,0,0,,0,2
2/10/2018,10:30 AM,47,1,20,1,0,0,,0,2
2/10/2018,9:55 AM,48,1,20,1,1,0,,0,2
2/10/2018,10:30 AM,49,1,20,1,0,0,,0,2
2/10/2018,9:55 AM,50,1,20,1,0,0,,0,2
2/10/2018,10:30 AM,51,1,20,1,0,0,,0,2
2/10/2018,10:30 AM,52,1,20,1,0,0,,0,2
2/10/2018,9:55 AM,53,1,20,1,0,0,,0,2
2/10/2018,9:40 AM,54,1,20,1,0,0,,0,2
2/10/2018,9:40 AM,55,1,20,1,0,0,,0,2
2/10/2018,9:40 AM,56,1,20,1,0,0,,0,2
2/10/2018,9:55 AM,57,1,20,1,0,0,,0,2
2/10/2018,9:55 AM,58,1,20,1,0,0,,0,2
2/10/2018,9:40 AM,59,1,20,1,0,0,,0,2
2/10/2018,10:30 AM,60,1,20,1,0,0,,0,2
2/10/2018,9:55 AM,61,1,24,1,0,0,,0,2
2/10/2018,10:15 AM,62,1,24,1,0,0,,0,2
2/10/2018,10:15 AM,63,1,24,1,0,0,,0,2
2/10/2018,9:40 AM,64,1,24,1,0,0,,0,2
2/10/2018,10:30 AM,65,1,24,1,0,0,,0,2
2/10/2018,10:15 AM,66,1,24,1,1,0,,0,2
2/10/2018,10:15 AM,67,1,24,1,0,0,,0,2
2/10/2018,9:55 AM,68,1,24,1,0,0,,0,2
2/10/2018,9:55 AM,69,1,24,1,0,0,,0,2
2/10/2018,9:40 AM,70,1,24,1,0,0,,0,2
2/10/2018,10:15 AM,71,1,24,1,0,0,,0,2
2/10/2018,9:40 AM,72,1,24,1,0,0,,0,2
2/10/2018,9:40 AM,73,1,24,1,0,0,,0,2
2/10/2018,9:55 AM,74,1,24,1,0,0,,0,2
2/10/2018,9:40 AM,75,1,24,1,0,0,,0,2
2/10/2018,10:15 AM,76,1,24,1,0,0,,0,2
2/10/2018,9:55 AM,77,1,24,1,0,0,,0,2
2/10/2018,10:30 AM,78,1,24,1,1,0,,0,2
2/10/2018,9:40 AM,79,1,24,1,0,0,,0,2
2/10/2018,10:15 AM,80,1,24,1,1,0,,0,2
2/10/2018,10:30 AM,81,1,24,1,0,0,,0,2
2/10/2018,9:55 AM,82,1,24,1,0,0,,0,2
2/10/2018,10:15 AM,83,1,24,1,0,0,,0,2
2/10/2018,9:55 AM,84,1,24,1,0,0,,0,2
2/10/2018,10:30 AM,85,1,24,1,0,0,,0,2
2/10/2018,10:30 AM,86,1,24,1,0,0,,0,2
2/10/2018,10:30 AM,87,1,24,1,1,0,,0,2
2/10/2018,10:30 AM,88,1,24,1,0,0,,0,2
2/10/2018,9:40 AM,89,1,24,1,0,0,,0,2
2/10/2018,9:40 AM,90,1,24,1,0,0,,0,2
2/10/2018,10:15 AM,91,1,28,1,0,0,,0,2
2/10/2018,9:55 AM,92,1,28,1,1,0,,0,2
2/10/2018,10:15 AM,93,1,28,1,1,0,,0,2
2/10/2018,9:55 AM,94,1,28,1,0,0,,0,2
2/10/2018,9:40 AM,95,1,28,1,0,0,,0,2
2/10/2018,9:55 AM,96,1,28,1,0,0,,0,2
2/10/2018,9:40 AM,98,1,28,1,0,0,,0,2
2/10/2018,9:40 AM,99,1,28,1,0,0,,0,2
2/10/2018,9:40 AM,100,1,28,1,0,0,,0,2
2/10/2018,9:55 AM,101,1,28,1,0,0,,0,2
2/10/2018,9:55 AM,102,1,28,1,0,0,,0,2
2/10/2018,9:40 AM,103,1,28,1,0,0,,0,2
2/10/2018,10:30 AM,104,1,28,1,0,0,,0,2
2/10/2018,9:40 AM,105,1,28,1,0,0,,0,2
2/10/2018,10:15 AM,106,1,28,1,0,0,,0,2
2/10/2018,9:55 AM,107,1,28,1,0,0,,0,2
2/10/2018,10:15 AM,108,1,28,1,0,0,,0,2
2/10/2018,10:15 AM,109,1,28,1,1,0,,0,2
2/10/2018,9:40 AM,110,1,28,1,0,0,,0,2
2/10/2018,10:15 AM,111,1,28,1,0,0,,0,2
2/10/2018,10:30 AM,113,1,28,1,1,0,,0,2
2/10/2018,10:15 AM,114,1,28,1,0,0,,0,2
2/10/2018,9:55 AM,115,1,28,1,0,0,,0,2
2/10/2018,9:40 AM,116,1,28,1,0,0,,0,2
2/10/2018,9:55 AM,117,1,28,1,0,0,,0,2
2/10/2018,10:15 AM,118,1,28,1,0,0,,0,2
2/10/2018,10:30 AM,119,1,28,1,0,0,,0,2
2/10/2018,10:30 AM,120,1,28,1,0,0,,0,2
2/10/2018,9:55 AM,121,1,32,1,0,0,,0,2
2/10/2018,9:40 AM,122,1,32,1,0,0,,0,2
2/10/2018,9:55 AM,124,1,32,1,0,0,,0,2
2/10/2018,10:15 AM,125,1,32,1,0,0,,0,2
2/10/2018,9:40 AM,126,1,32,1,0,0,,0,2
2/10/2018,9:40 AM,128,1,32,1,0,0,,0,2
2/10/2018,9:40 AM,129,1,32,1,0,0,,0,2
2/10/2018,9:55 AM,130,1,32,1,0,0,,0,2
2/10/2018,9:55 AM,132,1,32,1,0,0,,0,2
2/10/2018,9:55 AM,133,1,32,1,1,0,,0,2
2/10/2018,9:40 AM,134,1,32,1,0,0,,0,2
2/10/2018,10:15 AM,135,1,32,1,1,0,,0,2
2/10/2018,10:15 AM,136,1,32,1,1,0,,0,2
2/10/2018,10:15 AM,137,1,32,1,1,0,,0,2
2/10/2018,9:55 AM,139,1,32,1,0,0,,0,2
2/10/2018,10:15 AM,140,1,32,1,1,0,,0,2
2/10/2018,10:15 AM,141,1,32,1,1,0,,0,2
2/10/2018,10:15 AM,143,1,32,1,1,0,,0,2
2/10/2018,9:40 AM,144,1,32,1,0,0,,0,2
2/10/2018,10:15 AM,145,1,32,1,1,0,,0,2
2/10/2018,9:40 AM,146,1,32,1,0,0,,0,2
2/10/2018,9:55 AM,147,1,32,1,0,0,,0,2
2/10/2018,9:55 AM,148,1,32,1,0,0,,0,2
2/10/2018,9:40 AM,150,1,32,1,0,0,,0,2
2/10/2018,10:30 AM,97,1,28,1,,0,,1,2
2/10/2018,10:30 AM,112,1,28,1,,0,,1,2
2/10/2018,10:30 AM,142,1,32,1,,0,,1,2
2/10/2018,10:30 AM,149,1,32,1,,0,,1,2
2/11/2018,9:20 AM,1,1,16,1,1,0,,0,3
2/11/2018,8:50 AM,2,1,16,1,0,0,,0,3
2/11/2018,9:20 AM,3,1,16,1,0,0,,0,3
